	Authors	Title	Citation	DOI	Year	Month	0	1	2	3	FINDINGS	Reported	Correction Date	Retraction	Correction	No Action	SUM  Completed	Other Journals	Publication Rate	Duration of Career	highest_degree	degree_area	Lab Size	Affiliation University	Rank	Temperature	Anomaly	County	Locale	State	R&D Rank	Percentile	R&D Expenditures
126	Sandrine Koechler, Jessica Cleiss-Arnold, Caroline Proux, Odile Sismeiro, Marie-Agne_s Dillies, Florence Goulhen-Chollet, Florence Hommais, Didier Liï¿½vremont, Florence Arsï¿½ne-Ploetze, Jean-Yves Coppï¿½e, Philippe N Bertin Gi	Multiple controls affect arsenite oxidase gene expression in Herminiimonas arsenicoxydans	BMC Microbiology 2010	10.1186/1471-2180-10-53	2010			1.0			Duplicated blot strips, multiple cases	1	3/28/17		1.0		1	[['Res Microbiol', 'Front Plant Sci', 'Nat Commun'], ['Res Microbiol', 'PLoS Genet', 'BMC Microbiol'], ['Cell Rep', 'Microbiol Mol Biol Rev', 'PLoS One'], ['Nat Commun', 'Science', 'J Fungi (Basel)'], ['Sci Immunol', 'Nat Commun', 'Nucleic Acids Res'], ['Res Microbiol', 'BMC Microbiol', 'ISME J'], ['Environ Microbiol', 'Microorganisms', 'Nucleic Acids Res'], ['Pediatr Radiol', 'Ultrasound Obstet Gynecol', 'Development'], ['JAMA Pediatr', 'Nutrients', 'Cancer Metastasis Rev'], ['BMC Microbiol', 'Biochimie', 'Int J Syst Evol Microbiol'], ['Chin J Dig Dis', 'Presse Med', 'Arthritis Rheum']]	[1.69, 0.88, 1.89, 2.9, 1.19, 0.75, 1.15, 2.74, 8.7, 0.25, 0.1]	16	-1	-1	11	UMR7156 GÃ©nÃ©tique MolÃ©culaire, GÃ©nomique et Microbiologie, CNRS UniversitÃ© de Strasbourg, 28 rue Goethe, 67000 Strasbourg, France.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
127	Scarlett R Holdsworth, and Christopher J Law	Multidrug resistance protein MdtM adds to the repertoire of antiporters involved in alkaline pH homeostasis in Escherichia coli	BMC Microbiology 2013, 13:113	10.1186/1471-2180-13-113	2013				1.0		Overlapping images of colony panels	1	4/12/17		1.0		1	[['Biochimie', 'J Antimicrob Chemother', 'BMC Microbiol'], ['Viruses', 'Annu Rev Microbiol', 'Res Microbiol']]	[0.83, 1.37]	6	-1	-1	2	Institute for Global Food Security, School of Biological Sciences, Medical Biology Centre, Queen's University Belfast, 97 Lisburn Road, Belfast BT9 7BL, UK.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
128	Daniel C Kraushaar, Wenfei Jin, Alika Maunakea, Brian Abraham, Misook Ha, and Keji Zhao	Genome-wide incorporation dynamics reveal distinct categories of turnover for the histone variant H3.3	Genome Biology 2013, 14:R121	10.1186/gb-2013-14-10-r121	2013			1.0			duplicated microscopy panel; might be error	1			1.0		1	[['Int J Biol Sci', 'Biol Chem', 'J Clin Invest'], ['Signal Transduct Target Ther', 'Nat Protoc', 'Nat Methods'], ['Physiol Behav', 'Hawaii J Health Soc Welf', 'Biomol Concepts'], ['Science', 'Cell', 'Mol Cell'], ['Plant Sci', 'Biochim Biophys Acta', 'J Phys Ther Sci'], ['Nat Rev Genet', 'Cell', 'Cancer Discov']]	[0.83, 2.93, 1.4, 3.24, 1.57, 9.52]	12	-1	-1	6		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
129	Arumugam Nagalingam, Jack L Arbiser, Michael Y Bonner, Neeraj K Saxena, and Dipali Sharma	Honokiol activates AMP-activated protein kinase in breast cancer cells via an LKB1-dependent pathway and inhibits breast carcinogenesis	Breast Cancer Research 2012, 14:R35	10.1186/bcr3128	2012			1.0			Duplicated microscopy images	1	3/28/17		1.0		1	[['Cancer Discov', 'Autophagy', 'Elife'], ['Science', 'Cells', 'JAMA Dermatol'], ['Nat Commun', 'Am J Clin Dermatol', 'Cell Mol Life Sci'], ['Semin Cancer Biol', 'Autophagy', 'Trends Endocrinol Metab'], ['Autophagy', 'Cells', 'Int J Mol Sci']]	[1.47, 9.19, 3.0, 2.32, 3.3]	17	-1	-1	5	Department of Oncology, Johns Hopkins University School of Medicine and the Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins, Baltimore MD 21231, USA.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
130	Ingunn Holen, Jacob Whitworth, Faith Nutter, Alyson Evans, Hannah K Brown, Diane V Lefley, Ivana Barbaric, __Mark Jones, and Penelope D Ottewell	Loss of plakoglobin promotes decreased cell-cell contact, increased invasion and breast cancer cell dissemination in vivo	Breast Cancer Research 2012, 14:R86	10.1186/bcr3201	2012			1.0			Duplicated microscopy images	1	3/28/17		1.0		1	[['Physiol Rev', 'Expert Rev Mol Diagn', 'Bonekey Rep'], ['BMJ Case Rep', 'Breast Cancer Res'], ['Breast Cancer Res', 'Clin Cancer Res', 'Sci Rep'], ['JAMA Netw Open', 'Genet Med', 'Clin Cancer Res'], ['Cancer Lett', 'Expert Opin Drug Discov', 'Calcif Tissue Int'], ['Front Endocrinol (Lausanne)', 'NPJ Breast Cancer', 'Clin Cancer Res'], ['Adv Exp Med Biol', 'Nat Rev Mol Cell Biol', 'Dev Biol'], ['Curr Pain Headache Rep', 'Lancet', 'Pharmacol Ther'], ['Bonekey Rep', 'Expert Rev Mol Med', 'Curr Cancer Drug Targets']]	[4.1, 0.38, 0.8, 0.69, 2.18, 1.07, 2.18, 16.67, 1.9]	20	PhD	Oncology and Metabolism	9	Academic Unit of Clinical Oncology, University of Sheffield, Medical School, Beech Hill Road, Sheffield, S10 2RX, UK.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
131	Meiou Dai, Amal A Al-Odaini, Ani Arakelian, Shafaat A Rabbani, Suhad Ali, and Jean-Jacques Lebrun	A novel function for p21Cip1 and acetyltransferase p/CAF as critical transcriptional regulators of TGFb-mediated breast cancer cell migration and invasion	Breast Cancer Research 2012, 14:R127	10.1186/bcr3322	2012			1.0			Duplicated blot panels	1	3/28/17		1.0		1	[['Nat Commun', 'Cancer Res', 'Oncogenesis'], ['J Neurosurg', 'Cell Signal', 'Cureus'], ['BMC Cancer', 'J Bone Miner Res', 'Bone Res'], ['Int J Mol Sci', 'Cancers (Basel)', 'Adv Exp Med Biol'], ['Nat Commun', 'Cancer Res', 'EBioMedicine'], ['Autophagy', 'Nat Commun', 'Cancer Res']]	[1.21, 0.67, 1.37, 3.0, 2.0, 2.6]	14	PhD	Medicine	6		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
132	Yi Fang Lee, Lance David Miller, Xiu Bin Chan, Michael A Black, Brendan Pang, Chee Wee Ong, Manuel Salto-Tellez, Edison T Liu, and Kartiki V Desai	JMJD6 is a driver of cellular proliferation and motility and a marker of poor prognosis in breast cancer	Breast Cancer Research 2012, 14:R85	10.1186/bcr3200	2012			1.0			duplicated blots, different exposure?	1	3/28/17		1.0		1	[['Clin Ophthalmol', 'Eye Vis (Lond)', 'Nanoscale'], ['J Clin Invest', 'Breast Cancer Res', 'EMBO Mol Med'], ['ESMO Open', 'J Cancer', 'Breast Cancer Res'], ['J Invest Dermatol', 'Mol Ecol', 'Breast Cancer Res Treat'], ['Respirology', 'Br J Cancer', 'Expert Rev Mol Diagn'], ['Nat Genet', 'Pathology', 'NPJ Precis Oncol'], ['Cancer Discov', 'Expert Rev Mol Diagn', 'Sci Rep'], ['Cancer Discov', 'FASEB J', 'Mol Cell'], ['Front Endocrinol (Lausanne)', 'BMC Cancer', 'Genome Biol']]	[2.2, 0.5, 0.56, 4.43, 3.57, 1.87, 10.0, 8.55, 1.16]	15	-1	Industrial Education	9	National Institute of Biomedical Genomics, 2nd Floor Netaji Subash Sanatorium, Kalyani 741251, India.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
133	Meiou Dai, Amal A Al-Odaini, Nade_ge Fils-Aimï¿½, Manuel A Villatoro, Jimin Guo, Ani Arakelian, Shafaat A Rabbani, Suhad Ali, and Jean Jacques Lebrunn	Cyclin D1 cooperates with p21 to regulate TGFb-mediated breast cancer cell migration and tumor local invasion	Breast Cancer Research 2013, 15:R49	10.1186/bcr3441	2013				1.0		Overlapping microscopy images	1	3/28/17		1.0		1	[['Nat Commun', 'Cancer Res', 'Oncogenesis'], ['J Neurosurg', 'Cell Signal', 'Cureus'], ['Vitam Horm', 'Mol Cell Neurosci', 'Int J Oncol'], ['Breast Cancer Res'], ['Nature', 'Org Lett', 'ACS Appl Bio Mater'], ['BMC Cancer', 'J Bone Miner Res', 'Bone Res'], ['Int J Mol Sci', 'Cancers (Basel)', 'Adv Exp Med Biol'], ['Nat Commun', 'Cancer Res', 'EBioMedicine'], ['Bone Rep', 'JAMA', 'Acad Med']]	[1.21, 0.67, 1.1, 0.4, 1.76, 1.37, 3.0, 2.0, 1.69]	14	PhD	Medicine	9		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
134	Zhaojia Wu, Siqi Shen, Zhiling Zhang, Weiwei Zhang, and Wei Xiao	Ubiquitin-conjugating enzyme complex Uev1A-Ubc13 promotes breast cancer metastasis through nuclear factor-_B mediated matrix metalloproteinase-1 gene regulation	Breast Cancer Research 2014, 16:R75	10.1186/bcr3692	2014				1.0		Overlapping microscopy images	1	3/28/17		1.0		1	[['Int J Mol Sci', 'BMC Cancer', 'J Immunol'], ['Nucleic Acids Res', 'Nat Commun', 'J Am Chem Soc'], ['Cancer Sci', 'Anal Chem', 'Nanomedicine'], ['Ageing Res Rev', 'Blood', 'Emerg Infect Dis'], ['J Cell Biochem', 'J Cell Physiol', 'Phytomedicine']]	[1.0, 1.56, 10.53, 14.29, 5.13]	13	Doctor of Philosophy	-1	5		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
135	Alexandr V. Bazhin, Olga N. Shifrina, Marina S. Savchenko, Natalya K. Tikhomirova, Maria A. Goncharskaia, Vera A. Gorbunova, Ivan I. Senin, Alexandr G. Chuchalin, Pavel P. Philippov	Low titre autoantibodies against recoverin in sera of patients with small cell lung cancer but without a loss of vision	Lung Cancer 34 (2001) 99ï¿½104	10.1016/S0169-5002(01)00212-4	2001				1.0		Duplicated blot strips	1				1.0	1	[['J Cell Physiol', 'Int Rev Immunol', 'Cancers (Basel)'], ['Lung Cancer'], ['Oxid Med Cell Longev', 'Oncol Lett', 'Lung Cancer'], ['Front Mol Neurosci', 'Int J Cancer', 'Cell Calcium'], ['Lung Cancer', 'Urologiia', 'Cancer Immunol Immunother'], ['Lancet', 'J Clin Oncol', 'Pharmacogenomics'], ['Curr Med Chem', 'CNS Neurol Disord Drug Targets', 'J Proteome Res'], ['BMC Genomics', 'Lung Cancer', 'Biomed Res Int'], ['J Cell Physiol', 'Cell Mol Life Sci', 'Curr Med Chem']]	[5.1, 1.0, 0.33, 0.41, 0.05, 0.6, 1.68, 0.25, 2.75]	20	-1	-1	9		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
136	Marina S. Savchenko, Alexandr V. Bazhin, Olga N. Shifrina, Sofia A. Demoura, Eugenia A. Kogan, Alexandr G. Chuchalin, Pavel P. Philippov	Antirecoverin autoantibodies in the patient with non-small cell lung cancer but without cancer-associated retinopathy	Lung Cancer (2003) 41, 363__/367	10.1016/S0169-5002(03)00239-3	2003				1.0		Duplicated blot strips	1	7/5/16	1.0			1	[['Oxid Med Cell Longev', 'Oncol Lett', 'Lung Cancer'], ['J Cell Physiol', 'Int Rev Immunol', 'Cancers (Basel)'], ['Lung Cancer'], ['Lung Cancer'], ['Lung Cancer', 'J Photochem Photobiol B'], ['BMC Genomics', 'Lung Cancer', 'Biomed Res Int'], ['J Cell Physiol', 'Cell Mol Life Sci', 'Curr Med Chem']]	[0.33, 5.1, 1.0, 1.0, 1.0, 0.25, 2.75]	15	-1	-1	7		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
137	Stephana Carelli, Giorgia Zadra, Valentina Vaira, Monica Falleni, Luca Bottiglieri, Mario Nosotti, Anna Maria Di Giulio, Alfredo Gorio, Silvano Bosari	Up-regulation of focal adhesion kinase in non-small cell lung cancer	Lung Cancer (2006) 53, 263ï¿½271	10.1016/j.lungcan.2006.06.001	2006					1	Duplicated lanes with blot panel	1				1.0	1	[['Int J Mol Sci', 'Neural Regen Res', 'Nutrients'], ['Nat Commun', 'Cancer Res', 'Proc Natl Acad Sci U S A'], ['Immunity', 'Adv Exp Med Biol', 'Curr Opin Gastroenterol'], ['Pathol Res Pract', 'J Neurol', 'Int J Biochem Cell Biol'], ['J Surg Oncol', 'Science', 'Crit Rev Oncol Hematol'], ['Lancet Respir Med', 'Interact Cardiovasc Thorac Surg', 'J Thorac Dis'], ['Int J Mol Sci', 'Antioxidants (Basel)', 'Cells'], ['Lymphat Res Biol', 'Eur J Pharmacol', 'PLoS One'], ['N Engl J Med', 'Nature', 'Immunity']]	[3.44, 1.72, 5.0, 1.86, 1.44, 6.95, 2.2, 2.63, 7.43]	18	PhD	Health Science - DISS	9	Laboratory of Pharmacology, Department of Medicine, Surgery and Dentistry, University of Milan, Polo H. San Paolo, Milan, Italy.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
138	Katherine M. Finan, Greg Hodge, Ann M. Reynolds, Sandra Hodge, Mark D. Holmes, Andrew H. Baker, Paul N. Reynolds	In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater in vivo efficacy versus gene delivery for TIMPs-1 or -2	Lung Cancer (2006) 53, 273ï¿½284	10.1016/j.lungcan.2006.06.006	2006				1.0		Overlapping microscopy images	1	6/13/16		1.0		1	[['Lung Cancer'], ['Int J Mol Sci', 'Front Immunol', 'J Heart Lung Transplant'], ['Annu Rev Public Health', 'Pediatr Clin North Am', 'Pharmacogenomics'], ['Am J Respir Crit Care Med', 'Lancet', 'Thorax'], ['Front Neurol', 'Curr Opin Neurobiol', 'Ann Clin Transl Neurol'], ['Mol Ther', 'J Am Coll Cardiol', 'Circ Res'], ['Eur Respir J', 'Respirology', 'Lancet']]	[0.18, 3.3, 0.95, 4.95, 2.8, 9.52, 5.05]	11	-1	-1	7	Department of Thoracic Medicine and Lung Research Laboratory, Royal Adelaide Hospital and Hanson Institute, Adelaide, South Australia 5000, Australia.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
139	Kang Fang, Shih-Ping Chen, Chia-Wei Lin, Wan-Chun Cheng, Hwei-Tien Huang	Ellipticine-induced apoptosis depends on Akt translocation and signaling in lung epithelial cancer cells	Lung Cancer 63 (2009) 227ï¿½234	10.1016/j.lungcan.2008.05.026	2009				1.0		Shifted reused blots	1	10/1/16	1.0			1	[['Nat Neurosci', 'Lung Cancer', 'Molecules'], ['Lung Cancer', 'Inflammopharmacology', 'Sci Rep'], ['Science', 'Lung Cancer', 'RSC Chem Biol'], ['Lung Cancer', 'J Formos Med Assoc', 'J Neurosci Res'], ['Lung Cancer']]	[3.0, 1.11, 7.55, 1.08, 0.25]	21	-1	-1	5	Department of Life Science, National Taiwan Normal University, Taipei, Taiwan. biofv033@scc.ntnu.edu.tw	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
140	Shun-Dong Dai, Yan Wang, Gui-Yang Jiang, Peng-Xin Zhang, Xin-Jun Dong, Qiang Wei, Hong-Tao Xu, Qing-Chang Li, Chen Zhao, En-Hua Wang	Kaiso is expressed in lung cancer: Its expression and localization is affected by p120ctn	Lung Cancer 67 (2010) 205ï¿½215	10.1016/j.lungcan.2009.06.013	2010					1	Duplicated parts of lanes to make 2 negative lanes	1	12/1/16	1.0			1	[['Lung Cancer', 'Pathol Oncol Res', 'Ann Transl Med'], ['N Engl J Med', 'J Hepatol', 'J Nanobiotechnology'], ['Lung Cancer', 'Int J Clin Exp Pathol', 'Pathol Res Pract'], ['Lung Cancer', 'Chin Med J (Engl)', 'Mol Carcinog'], ['Lung Cancer', 'Exp Cell Res', 'Histopathology'], ['Nature', 'J Am Med Inform Assoc', 'Science'], ['Lung Cancer', 'J Ethnopharmacol', 'Zhonghua Bing Li Xue Za Zhi'], ['Lung Cancer', 'Neuropathology', 'Diagn Pathol'], ['Nat Rev Cancer', 'Orphanet J Rare Dis', 'Cell'], ['Lung Cancer', 'Zhonghua Bing Li Xue Za Zhi', 'Indian J Pathol Microbiol']]	[2.31, 20.0, 2.0, 0.85, 1.33, 11.11, 8.42, 2.21, 16.67, 9.4]	16	-1	-1	10	Department of Pathology, First Affiliated Hospital and College of Basic Medical Sciences of China Medical University, Shenyang 110001, China.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
141	Kazutoshi Komiya, Naoko Sueoka-Aragane, Akemi Sato, Takashi Hisatomi, Toru Sakuragi, Masahiro Mitsuoka, Toshimi Sato, Shinichiro Hayashi, Hiroto Izumi, Makoto Tsuneoka, Eisaburo Sueoka	Expression of Mina53, a novel c-Myc target gene, is a favorable prognostic marker in early stage lung cancer	Lung Cancer 69 (2010) 232ï¿½238	10.1016/j.lungcan.2009.10.010	2010					1	Manipulated FACS panels	1	11/1/16		1.0		1	[['In Vivo', 'J Thorac Dis', 'PLoS One'], ['Cancer Sci', 'J Asthma Allergy', 'Respir Med Case Rep'], ['PLoS One', 'Cell Oncol (Dordr)', 'Intern Med'], ['ChemSusChem', 'Angew Chem Int Ed Engl', 'Nat Mater'], ['J Vet Med Sci', 'Jpn J Thorac Cardiovasc Surg', 'Eur J Cardiothorac Surg'], ['Kurume Med J', 'Int J Surg Case Rep', 'Respirol Case Rep'], ['J Cardiol', 'PLoS One', 'Intern Med'], ['Autophagy', 'Hum Genet', 'JAMA Neurol'], ['J Occup Health', 'Eur J Cancer', 'Curr Med Chem Anticancer Agents'], ['Yakugaku Zasshi', 'Seikagaku', 'Biomolecules'], ['Diagnostics (Basel)', 'Mol Cells', 'J Clin Oncol']]	[2.5, 5.6, 1.68, 5.24, 0.63, 1.79, 0.47, 7.52, 7.14, 1.55, 3.9]	14	-1	-1	11	Department of Internal Medicine, Faculty of Medicine, Saga University, 5-1-1 Nabeshima, Saga 849-8501, Japan.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
142	Hakan Akca, Aydin Demiray, Onur Tokgun, Jun Yokota	Invasiveness and anchorage independent growth ability augmented by PTEN inactivation through the PI3K/AKT/NFkB pathway in lung cancer cells	Lung Cancer 73 (2011) 302ï¿½309	10.1016/j.lungcan.2011.01.012	2011	10.1016/j.lungcan.2011.01.012				1	Duplicated bands within same blot	1	11/1/16		1.0		1	[['Methods Mol Biol', 'J Infect Dev Ctries', 'J Matern Fetal Neonatal Med'], ['J Matern Fetal Neonatal Med', 'J Enzyme Inhib Med Chem', 'Cancer Genet'], ['J Infect Dev Ctries', 'Nutr Cancer', 'Gen Physiol Biophys'], ['Nature', 'J Prosthodont Res', 'Cancer Sci']]	[1.57, 0.67, 1.64, 8.5]	21	-1	-1	4	Medical Biology Department, School of Medicine, Pamukkale University, Kinikli, Denizli, Turkey. hakanakca@yahoo.com	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
143	Norimitsu Tanaka, Shinichi Toyooka, Junichi Soh, Takafumi Kubo, Hiromasa Yamamoto, Yuho Maki, Takayuki Muraoka, Kazuhiko Shien, Masashi Furukawa, Tsuyoshi Ueno, Hiroaki Asano, Kazunori Tsukuda, Keisuke Aoe, Shinichiro Miyoshi	Frequent methylation and oncogenic role of microRNA-34b/c in small-cell lung cancer	Lung Cancer 76 (2012) 32ï¿½38	10.1016/j.lungcan.2011.10.002	2012			1.0			Duplicated microscopy image; might be error	1			1.0		1	[['N Engl J Med', 'Minim Invasive Ther Allied Technol', 'J Vasc Interv Radiol'], ['Pathol Int', 'J Clin Oncol', 'Clin Cancer Res'], ['Cancers (Basel)', 'J Thorac Oncol', 'Transl Cancer Res'], ['Circ J', 'Physiol Rep', 'Saudi J Kidney Dis Transpl'], ['Cancer Sci', 'J Thorac Oncol', 'Transl Lung Cancer Res'], ['Acta Med Okayama', 'Gen Thorac Cardiovasc Surg', 'Kyobu Geka'], ['Lung Cancer', 'Acta Med Okayama', 'Oncol Lett'], ['J Surg Case Rep', 'Lung Cancer', 'Mol Carcinog'], ['Am J Respir Crit Care Med', 'J Card Surg', 'Kyobu Geka'], ['J Clin Oncol', 'Cancer Sci', 'Lung Cancer (Auckl)'], ['Pediatr Int', 'Cancer Sci', 'Acta Med Okayama'], ['Oncogenesis', 'Cancer Sci', 'Lung Cancer'], ['N Engl J Med', 'Lancet', 'Lancet Oncol'], ['Gen Thorac Cardiovasc Surg', 'Thorac Surg Clin', 'Acta Med Okayama']]	[2.76, 10.0, 8.67, 2.0, 7.24, 3.56, 1.38, 8.18, 3.33, 2.9, 3.78, 4.4, 5.7, 10.0]	21	-1	-1	14	Department of Cancer and Thoracic Surgery, Graduate School of Medicine, Dentistry and Pharmaceutical Sciences, Okayama University, 2-5-1 Shikata-cho, Kita-ku, Okayama 700-8558, Japan.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
144	Dusanka S. Skundric, Weili Zhou, William W. Cruikshank, Rujuan Dai	Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental autoimmune encephalomyelitis (EAE)	Journal of Autoimmunity 25 (2005) 206-214	10.1016/j.jaut.2005.09.016	2005				1.0		Duplicated blot strips, stretched multiple cases	1				1.0	1	[['Cent Nerv Syst Agents Med Chem', 'Curr Neurovasc Res', 'Exp Diabesity Res'], ['Int J Toxicol', 'Environ Pollut', 'Sci Total Environ'], ['J Clin Invest', 'Cytokine Growth Factor Rev', 'Chest'], ['Genes (Basel)', 'Front Immunol', 'Cell Immunol']]	[0.79, 3.78, 3.12, 1.9]	19	PhD	-1	4	Department of Neurology, Wayne State University School of Medicine, 421 East Canfield, 2226 Elliman Building, Detroit, MI 48201, USA. skundric@cmb.biosci.wayne.edu	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
145	Pascale Gerbaud, Loï¿½c Petzold, Patrice Therond, Wayne B. Anderson, Daniele Evain-Brion, Francoise Raynaud	Differential regulation of Cu, Zn- and Mn-superoxide dismutases by retinoic acid in normal and psoriatic human fibroblasts	Journal of Autoimmunity 24 (2005) 69-78	10.1016/j.jaut.2004.10.003	2005			1.0			Duplicated blot panel	1				1.0	1	[['Biol Aujourdhui', 'Circ Res', 'Adv Exp Med Biol'], [], ['Circ Res', 'Ann Biol Clin (Paris)', 'Clin Chem'], ['Proc Natl Acad Sci U S A', 'Chem Res Toxicol', 'Neuropharmacology'], ['Endocrine', 'FASEB J', 'Biochim Biophys Acta'], ['Biochimie', 'Chembiochem', 'Bioorg Med Chem Lett']]	[1.24, -1, 3.4, 1.0, 3.17, 1.35]	17	-1	-1	6	INSERM U 427, FacultÃ© des Sciences Pharmaceutiques et Biologiques de Paris, UniversitÃ© RenÃ© Descartes, Paris V, 4 avenue de l'Observatoire, 75270 Paris Cedex 06, France.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
146	M. Sisto, S. Lisi, D. Castellana, P. Scagliusi, M. D'Amore, S. Caprio, A. Scagliusi, A. Acquafredda, M.A. Panaro, V. Mitolo	Autoantibodies from Sjï¿½gren's syndrome induce activation of both the intrinsic and extrinsic apoptotic pathways in human salivary gland cell line A-253	Journal of Autoimmunity 27 (2006) 38-49	10.1016/j.jaut.2006.05.001	2006					1	Overlapping microscopy, duplicated bands within blots	1				1.0	1	[['N Engl J Med', 'Aerosp Med Hum Perform', 'J Nephrol'], ['Spine J', 'Cell', 'Br J Surg'], ['Nat Rev Endocrinol', 'Cancer Treat Rev', 'Autophagy'], ['Clin Rheumatol', 'Urologia', 'Cancers (Basel)'], ['Lancet', 'N Engl J Med', 'Prog Retin Eye Res'], ['Foot Ankle Surg', 'N Engl J Med', 'Science'], ['Appetite', 'J Acad Nutr Diet', 'PLoS One'], ['World J Gastrointest Oncol', 'Curr Oncol', 'World J Gastroenterol'], [], ['Curr Drug Targets Immune Endocr Metabol Disord', 'Morphologie', 'BMC Neurol']]	[1.21, 4.88, 6.9, 0.77, 2.69, 3.7, 2.35, 2.9, -1, 0.21]	39	-1	-1	10	Department of Human Anatomy and Histology, University of Bari, Piazza Giulio Cesare 1, Policlinico, I-70124 Bari, Italy. m.sisto@anatomia.uniba.it	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
147	Itshak Golan, Shlomo Nedvetzki, Ira Golan, Lora Eshkar-Sebban, David Levartovsky, Ori Elkayam, Dan Caspi, Suhail Aamar, Howard Amital, Alan Rubinow, David Naor	Expression of extra trinucleotide in CD44 variant of rheumatoid arthritis patients allows generation of disease-specific monoclonal antibody	Journal of Autoimmunity 28 (2007) 99-113	10.1016/j.jaut.2007.02.007	2007			1.0			Duplicated FACS panel	1				1.0	1	[['Crit Rev Clin Lab Sci', 'Ann N Y Acad Sci', 'Open Rheumatol J'], ['Crit Rev Clin Lab Sci', 'Arthritis Res Ther', 'Sci STKE'], ['Ann N Y Acad Sci', 'J Autoimmun', 'J Immunol'], ['Ann N Y Acad Sci', 'J Autoimmun', 'J Clin Endocrinol Metab'], ['Ann Rheum Dis', 'Rheumatology (Oxford)', 'Clin Exp Rheumatol'], ['RMD Open', 'Ann Rheum Dis', 'N Engl J Med'], ['N Engl J Med', 'Autoimmun Rev', 'J Cataract Refract Surg'], ['Science', 'J Investig Med', 'Eur J Clin Invest'], ['Autoimmun Rev', 'Clin Exp Rheumatol', 'Biomolecules'], ['Isr Med Assoc J', 'Medicine (Baltimore)', 'N Engl J Med'], ['Front Immunol', 'Crit Rev Clin Lab Sci', 'Arthritis Res Ther']]	[0.75, 1.11, 3.0, 0.47, 1.63, 6.38, 3.11, 0.9, 10.0, 2.15, 1.4]	8	Ph.D.	-1	11	The Lautenberg Center for General and Tumor Immunology, Hebrew University-Hadassah Medical School, Jerusalem 91120, Israel.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
148	Xiaoyan Xiao, Bin Ma, Baojun Dong, Peng Zhao, Ningwen Tai, Li Chen, F. Susan Wong, Li Wen	Cellular and humoral immune responses in the early stages of diabetic nephropathy in NOD mice	Journal of Autoimmunity 32 (2009) 85ï¿½93	10.1016/j.jaut.2008.12.003	2009				1.0		Overlapping microscopy images	1				1.0	1	[['EMBO Rep', 'Exp Ther Med', 'IEEE Trans Ultrason Ferroelectr Freq Control'], ['Nat Plants', 'Front Oncol', 'Nat Genet'], ['Brain Behav Immun Health', 'Zhongguo Shi Yan Xue Ye Xue Za Zhi', 'Biol Trace Elem Res'], ['J Cachexia Sarcopenia Muscle', 'Cell Host Microbe', 'Clin Infect Dis'], ['Rev Endocr Metab Disord', 'Front Biosci', 'Cell Mol Immunol'], ['Nat Genet', 'J Rheumatol', 'Circulation'], ['J Autoimmun', 'Front Immunol', 'Immunology'], ['Theranostics', 'Mol Ther Nucleic Acids', 'Cell Rep']]	[3.13, 15.38, 0.5, 18.18, 1.0, 33.33, 6.29, 66.67]	15	-1	-1	8	Section of Endocrinology, Department of Internal Medicine, Yale School of Medicine, New Haven, CT 06520, USA.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
